year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
0.8,0.01675058345886374,0.10526080331790347,1.0,0.5,1.0,0.0,0.26068376068376076,0.057718120805369116,0.13120567375886524,0.125
0.8,0.08375224727768052,0.3157876731254556,0.3333333333333333,0.5,1.0,0.5,0.5726495726495726,0.2093959731543624,0.2624113475177305,0.25
1.0,0.08207720568221011,0.2894718143995116,0.3333333333333333,0.5,1.0,0.5,0.43162393162393164,0.2932885906040268,0.3120567375886525,0.25
0.8,0.03350083190940839,0.4473669667551756,0.3333333333333333,0.5,1.0,0.5,0.4700854700854701,0.2808724832214765,0.22695035460992907,0.25
0.6000000000000001,0.008542879641058687,0.2105242382216795,1.0,0.5,1.0,0.5,0.26068376068376076,0.057718120805369116,0.13120567375886524,0.125
1.0,0.09547753844597345,0.12368190442606428,0.3333333333333333,0.5,1.0,0.0,0.6495726495726495,0.2093959731543624,0.2624113475177305,0.25
1.0,0.06365158062787593,0.24473485456540672,1.0,0.5,1.0,0.0,0.38888888888888895,0.19228187919463088,0.28723404255319146,0.25
0.8,0.015075541863393323,0.1842083794957355,1.0,0.5,1.0,0.5,0.26068376068376076,0.057718120805369116,0.13120567375886524,0.125
1.0,0.04857637377280171,0.13157666204384746,1.0,0.5,1.0,0.0,0.5598290598290598,0.12550335570469798,0.23758865248226949,0.25
1.0,0.04388625730548454,0.1842083794957355,0.3333333333333333,0.5,1.0,0.0,0.4273504273504274,0.2600671140939598,0.24113475177304963,0.25
0.8,0.060301664941094645,0.2105242382216795,0.3333333333333333,0.5,1.0,0.0,0.16666666666666663,0.5218120805369127,0.48936170212765956,0.5
1.0,0.08710233046862137,0.11578714680828107,1.0,0.5,1.0,0.0,0.34615384615384615,0.19194630872483223,0.3049645390070922,0.25
1.0,0.05946414414335944,0.06578701522898744,1.0,0.5,1.0,0.0,0.5598290598290598,0.12550335570469798,0.23758865248226949,0.25
1.0,0.12897837035538184,0.06578701522898744,1.0,0.5,1.0,0.0,0.2222222222222222,0.324496644295302,0.42907801418439717,0.25
1.0,0.1080403504120016,0.02631322714007142,1.0,0.5,1.0,0.0,0.4786324786324786,0.19228187919463088,0.28723404255319146,0.25
1.0,0.25041888602698725,0.13157666204384746,0.3333333333333333,0.5,1.0,0.0,0.32478632478632485,0.5218120805369127,0.5425531914893617,0.5
1.0,0.15410399428743812,0.07894494459195946,0.3333333333333333,0.5,1.0,0.0,0.5555555555555556,0.2932885906040268,0.3475177304964539,0.25
1.0,0.09715258004144386,0.13157666204384746,0.3333333333333333,0.5,1.0,0.5,0.47435897435897445,0.25906040268456376,0.3120567375886525,0.25
0.8,0.0829147264799453,0.3157876731254556,0.3333333333333333,0.5,1.0,0.0,0.5341880341880342,0.25906040268456376,0.3120567375886525,0.25
1.0,0.11222795440067765,0.10526080331790347,0.3333333333333333,0.5,0.0,0.0,0.5897435897435896,0.2932885906040268,0.2765957446808511,0.25
1.0,0.057789102547889014,0.2105242382216795,0.3333333333333333,0.5,1.0,0.0,0.25213675213675213,0.6372483221476509,0.21985815602836878,0.5
1.0,0.0921274552550326,0.23684009694762354,0.3333333333333333,0.5,1.0,0.0,0.4444444444444444,0.2808724832214765,0.29432624113475175,0.25
1.0,0.067839184616552,0.13157666204384746,1.0,0.5,1.0,0.5,0.4444444444444444,0.19228187919463088,0.29432624113475175,0.25
1.0,0.05360149855921297,0.005618435837989047,1.0,0.5,1.0,0.0,0.5341880341880342,0.12583892617449663,0.23758865248226949,0.25
0.8,0.11725307918708891,0.6578938365627278,0.3333333333333333,0.5,1.0,0.0,0.12393162393162394,0.6275167785234899,0.3546099290780142,0.5
1.0,0.09547753844597345,0.09210287395493147,1.0,0.5,1.0,0.0,0.36752136752136755,0.19228187919463088,0.28723404255319146,0.25
1.0,0.17085441024214232,0.3157876731254556,0.3333333333333333,0.5,1.0,0.0,0.12393162393162394,0.6275167785234899,0.3546099290780142,0.5
1.0,0.11809059998482413,0.1842083794957355,0.3333333333333333,0.5,1.0,0.0,0.7393162393162394,0.2093959731543624,0.2624113475177305,0.25
1.0,0.17085441024214232,0.04736591412082663,0.3333333333333333,0.0,1.0,0.0,0.41025641025641024,0.2808724832214765,0.3829787234042553,0.25
1.0,0.06532678972750591,0.2894718143995116,0.3333333333333333,0.5,1.0,0.5,0.3504273504273504,0.2093959731543624,0.25886524822695034,0.5
1.0,0.12897837035538184,0.1578925207697915,0.3333333333333333,0.5,1.0,0.0,0.5811965811965811,0.2093959731543624,0.3120567375886525,0.25
1.0,0.3299833618118322,0.1578925207697915,0.3333333333333333,0.5,0.0,0.0,0.10683760683760679,0.7912751677852348,0.5957446808510638,0.5
1.0,0.09547753844597345,0.38684049168550444,0.3333333333333333,0.5,1.0,0.5,0.7051282051282051,0.2093959731543624,0.2624113475177305,0.25
1.0,0.31323294585712796,0.3421035318513996,0.3333333333333333,0.5,0.0,0.0,0.10683760683760679,0.7912751677852348,0.5957446808510638,0.5
0.8,0.07872712249126926,0.26184016273727034,0.3333333333333333,0.5,1.0,1.0,0.0641025641025641,0.458724832214765,0.5212765957446809,0.5
0.8,0.02847587462715668,0.2894718143995116,0.3333333333333333,0.5,1.0,0.5,0.2991452991452991,0.2620805369127517,0.25177304964539005,0.25
1.0,0.05695158175015381,0.09210287395493147,1.0,0.5,1.0,0.0,0.4017094017094016,0.19261744966442954,0.23758865248226949,0.25
0.8,0.038526124199979195,0.2894718143995116,0.3333333333333333,0.5,1.0,0.5,0.2649572649572649,0.2916107382550335,0.3900709219858156,0.25
1.0,0.04187620739092003,0.26315595567356753,0.3333333333333333,0.5,1.0,0.0,0.653846153846154,0.19261744966442954,0.2730496453900709,0.375
1.0,0.09715258004144386,0.05526067173860984,1.0,0.5,1.0,0.0,0.2564102564102564,0.2513422818791946,0.32978723404255317,0.5
0.8,0.045226290581860874,0.1578925207697915,0.3333333333333333,0.5,1.0,0.5,0.5769230769230769,0.2932885906040268,0.3191489361702128,0.25
0.8,0.01842562505433416,0.10526080331790347,0.3333333333333333,0.5,1.0,0.0,0.28205128205128205,0.2620805369127517,0.24822695035460993,0.25
0.8,0.03350083190940839,0.13157666204384746,1.0,0.5,1.0,0.0,0.41880341880341876,0.15503355704697988,0.24113475177304963,0.25
0.8,0.02847587462715668,0.1710504501327635,1.0,0.5,1.0,0.5,0.3846153846153846,0.12550335570469798,0.23404255319148937,0.25
0.8,0.02847587462715668,0.2105242382216795,1.0,0.5,1.0,0.0,0.3803418803418802,0.12550335570469798,0.23758865248226949,0.25
1.0,0.08877737206409178,0.31315608725286115,0.3333333333333333,0.5,1.0,0.0,0.5940170940170939,0.3214765100671141,0.44680851063829785,0.25
1.0,0.12060316237802973,0.2105242382216795,0.3333333333333333,0.5,1.0,0.0,0.6196581196581197,0.2093959731543624,0.3120567375886525,0.5
1.0,0.09296497605276782,0.23684009694762354,0.3333333333333333,0.5,1.0,0.0,0.6495726495726495,0.2093959731543624,0.2624113475177305,0.25
1.0,0.12227820397350017,0.05262908586601543,1.0,0.5,1.0,0.0,0.2991452991452991,0.324496644295302,0.42907801418439717,0.25
1.0,0.06700183132297632,0.2105242382216795,0.3333333333333333,0.5,1.0,0.5,0.6495726495726495,0.2093959731543624,0.2624113475177305,0.25
1.0,0.07537703930032844,0.11753715141355635,0.3333333333333333,0.5,1.0,0.0,0.653846153846154,0.19261744966442954,0.2730496453900709,0.375
1.0,0.10268021730649626,0.02631322714007142,0.3333333333333333,0.5,1.0,0.0,0.46153846153846156,0.2916107382550335,0.400709219858156,0.25
1.0,0.07872712249126926,0.1578925207697915,1.0,0.5,1.0,0.0,0.43162393162393164,0.19228187919463088,0.28723404255319146,0.25
1.0,0.0661643105252411,0.057892257611204236,1.0,0.5,1.0,0.0,0.3632478632478632,0.19261744966442954,0.3049645390070922,0.25
1.0,0.03685108260450878,0.06578701522898744,1.0,0.5,1.0,0.0,0.5427350427350427,0.057718120805369116,0.16666666666666666,0.25
1.0,0.042713728188655244,0.1842083794957355,0.3333333333333333,0.5,1.0,0.0,0.7521367521367521,0.05671140939597316,0.16666666666666666,0.25
0.8,0.021775708245275,0.32368243074323877,1.0,0.5,1.0,1.0,0.3205128205128205,0.22617449664429531,0.30141843971631205,0.25
0.8,0.03685108260450878,0.1842083794957355,0.3333333333333333,0.5,1.0,0.5,0.4487179487179487,0.3268456375838926,0.3652482269503546,0.25
0.8,0.023450749840745418,0.1842083794957355,1.0,0.5,1.0,0.5,0.36752136752136755,0.1929530201342282,0.2801418439716312,0.25
0.8,0.06365158062787593,0.11841873268087548,0.3333333333333333,0.5,1.0,0.0,0.5769230769230769,0.2483221476510067,0.23758865248226949,0.25
1.0,0.06197670653656507,0.10526080331790347,1.0,0.5,0.0,0.0,0.3803418803418802,0.19228187919463088,0.2907801418439716,0.25
1.0,0.11222795440067765,0.07894494459195946,0.3333333333333333,0.5,1.0,0.0,0.7863247863247862,0.2093959731543624,0.2624113475177305,0.25
0.6000000000000001,0.05360149855921297,0.23684009694762354,1.0,0.5,0.0,0.0,0.12393162393162394,0.3942953020134228,0.46099290780141844,0.25
1.0,0.10552778801879598,0.08947128808233706,1.0,0.5,1.0,0.5,0.3205128205128205,0.2513422818791946,0.3226950354609929,0.5
1.0,0.03986615747635553,0.06578701522898744,1.0,0.5,1.0,0.0,0.6282051282051282,0.057718120805369116,0.16666666666666666,0.25
1.0,0.04020116579544961,0.13157666204384746,1.0,0.5,1.0,0.0,0.5427350427350427,0.057718120805369116,0.16666666666666666,0.25
0.8,0.045226290581860874,0.13157666204384746,0.3333333333333333,0.5,1.0,0.0,0.658119658119658,0.10469798657718118,0.20212765957446807,0.25
1.0,0.07035191451391717,0.23684009694762354,1.0,0.5,1.0,0.0,0.5897435897435896,0.1929530201342282,0.2978723404255319,0.25
0.8,0.031825957818097515,0.1842083794957355,0.3333333333333333,0.5,1.0,0.5,0.658119658119658,0.10469798657718118,0.20212765957446807,0.25
0.8,0.03685108260450878,0.38420890581291,0.3333333333333333,0.5,1.0,0.5,0.16666666666666663,0.5218120805369127,0.48936170212765956,0.5
0.8,0.045226290581860874,0.2236821675846515,1.0,0.5,1.0,0.5,0.23931623931623924,0.19194630872483223,0.24822695035460993,0.25
0.8,0.00971540875788798,0.5311829767973074,0.3333333333333333,0.5,1.0,0.5,0.33333333333333337,0.25906040268456376,0.18439716312056736,0.25
1.0,0.08894487622363881,0.07894494459195946,0.3333333333333333,0.5,1.0,0.0,0.7051282051282051,0.2093959731543624,0.2624113475177305,0.25
1.0,0.12144068317576495,0.03947115650304343,0.3333333333333333,0.5,1.0,0.0,0.7863247863247862,0.2093959731543624,0.2624113475177305,0.25
1.0,0.034338520211303146,0.06578701522898744,1.0,0.5,1.0,0.0,0.5427350427350427,0.05872483221476513,0.1879432624113475,0.25
0.8,0.02261322904301021,0.23684009694762354,1.0,0.5,1.0,0.0,0.4658119658119657,0.12550335570469798,0.23758865248226949,0.25
0.8,0.02680083303168626,0.2105242382216795,0.3333333333333333,0.5,1.0,0.5,0.39743589743589747,0.2093959731543624,0.25886524822695034,0.25
0.8,0.013400500267922902,0.13157666204384746,0.3333333333333333,0.5,1.0,0.0,0.3076923076923076,0.25906040268456376,0.1879432624113475,0.25
0.8,0.04857637377280171,0.2105242382216795,0.3333333333333333,0.5,1.0,0.5,0.15384615384615385,0.6372483221476509,0.22340425531914893,0.625
0.8,0.05025141536827213,0.2894718143995116,0.3333333333333333,0.5,1.0,0.5,0.3803418803418802,0.2093959731543624,0.2624113475177305,0.25
1.0,0.08542728887315093,0.09999763157271467,1.0,0.5,1.0,0.0,0.36752136752136755,0.19228187919463088,0.28723404255319146,0.25
0.8,0.02512579143621584,0.1578925207697915,1.0,0.5,1.0,0.0,0.47435897435897445,0.06375838926174496,0.1950354609929078,0.25
1.0,0.04020116579544961,0.26315595567356753,1.0,0.5,1.0,1.0,0.22649572649572647,0.19194630872483223,0.25886524822695034,0.5
0.8,0.07035191451391717,0.07894494459195946,1.0,0.5,1.0,0.0,0.3205128205128205,0.19228187919463088,0.30141843971631205,0.25
1.0,0.07035191451391717,0.07894494459195946,1.0,0.5,1.0,0.0,0.38888888888888895,0.19228187919463088,0.30141843971631205,0.25
1.0,0.02847587462715668,0.13157666204384746,1.0,0.5,1.0,0.0,0.36752136752136755,0.1929530201342282,0.2695035460992908,0.25
1.0,0.0661643105252411,0.11052397506309228,1.0,0.5,1.0,0.0,0.5897435897435896,0.1929530201342282,0.2978723404255319,0.25
1.0,0.06197670653656507,0.07894494459195946,1.0,0.5,1.0,0.0,0.3504273504273504,0.1929530201342282,0.2907801418439716,0.25
0.8,0.015913062661128533,0.1578925207697915,1.0,0.5,1.0,1.0,0.4145299145299145,0.057718120805369116,0.1631205673758865,0.25
1.0,0.2629816979930154,0.03683957063044902,0.3333333333333333,0.5,1.0,0.0,0.30341880341880345,0.44697986577181203,0.6028368794326241,0.25
1.0,0.14572878631008604,0.057892257611204236,1.0,0.5,1.0,0.0,0.3162393162393161,0.2929530201342282,0.4148936170212766,0.25
0.8,0.07035191451391717,0.23684009694762354,0.3333333333333333,0.5,1.0,0.0,0.4487179487179487,0.3268456375838926,0.3652482269503546,0.25
0.8,0.030150916222627097,0.12105031855346989,1.0,0.5,1.0,0.0,0.4658119658119657,0.12550335570469798,0.23758865248226949,0.25
1.0,0.12914587451492887,0.05262908586601543,1.0,0.5,1.0,0.0,0.36752136752136755,0.19228187919463088,0.28723404255319146,0.25
1.0,0.04807386129416059,0.03947115650304343,0.3333333333333333,0.5,1.0,0.0,0.23076923076923073,0.2620805369127517,0.24822695035460993,0.5
1.0,0.09547753844597345,0.10526080331790347,1.0,0.5,1.0,0.5,0.2564102564102564,0.2513422818791946,0.32978723404255317,0.5
1.0,0.05025141536827213,0.07894494459195946,1.0,0.5,1.0,0.5,0.3632478632478632,0.19228187919463088,0.2907801418439716,0.25
1.0,0.04857637377280171,0.03947115650304343,1.0,0.5,1.0,0.5,0.47435897435897445,0.06375838926174496,0.1950354609929078,0.25
0.8,0.021775708245275,0.13157666204384746,1.0,0.5,1.0,0.0,0.3803418803418802,0.2093959731543624,0.2624113475177305,0.25
0.6000000000000001,0.015075541863393323,0.2894718143995116,1.0,0.5,1.0,0.5,0.22649572649572647,0.24060402684563756,0.29432624113475175,0.25
0.8,0.01675058345886374,0.1842083794957355,1.0,0.5,1.0,0.5,0.4145299145299145,0.057718120805369116,0.1631205673758865,0.25
1.0,0.031825957818097515,0.2105242382216795,1.0,0.5,1.0,0.0,0.3504273504273504,0.1929530201342282,0.2907801418439716,0.25
0.8,0.03350083190940839,0.13157666204384746,0.3333333333333333,0.5,1.0,1.0,0.3803418803418802,0.2093959731543624,0.2624113475177305,0.25
1.0,0.05192645696374255,0.2894718143995116,1.0,0.5,1.0,0.0,0.3205128205128205,0.19093959731543622,0.3120567375886525,0.25
0.8,0.02847587462715668,0.1842083794957355,0.3333333333333333,0.5,1.0,0.5,0.41025641025641024,0.2600671140939598,0.23758865248226949,0.25
0.6000000000000001,0.01842562505433416,0.13157666204384746,1.0,0.5,1.0,0.5,0.4145299145299145,0.057718120805369116,0.1631205673758865,0.25
0.8,0.16247920226479023,0.49999868420706367,0.3333333333333333,0.5,1.0,0.0,0.12393162393162394,0.6275167785234899,0.3546099290780142,0.625
0.8,0.07788960169353404,0.26315595567356753,0.3333333333333333,0.5,1.0,0.5,0.15384615384615385,0.6372483221476509,0.22340425531914893,0.5
1.0,0.03450602437085019,0.1578925207697915,1.0,0.5,1.0,0.0,0.5427350427350427,0.057718120805369116,0.16666666666666666,0.25
1.0,0.060301664941094645,0.10526080331790347,1.0,0.5,1.0,0.0,0.4487179487179487,0.12550335570469798,0.23758865248226949,0.25
0.8,0.041038686593184825,0.23684009694762354,0.3333333333333333,0.5,1.0,0.5,0.39743589743589747,0.2093959731543624,0.25886524822695034,0.25
1.0,0.0792296349699104,0.2894718143995116,0.3333333333333333,0.5,1.0,0.0,0.17521367521367515,0.5218120805369127,0.5212765957446809,0.5
1.0,0.1247907663667058,0.08420811633714825,0.3333333333333333,0.0,1.0,0.0,0.6111111111111112,0.2093959731543624,0.3120567375886525,0.25
1.0,0.2964825299024238,0.07894494459195946,0.3333333333333333,0.5,0.0,0.0,0.05555555555555558,0.7151006711409396,0.6063829787234042,0.5
1.0,0.13735357833273393,0.15262934902460268,0.3333333333333333,0.5,1.0,0.0,0.41025641025641024,0.3214765100671141,0.44680851063829785,0.25
1.0,0.12060316237802973,0.013155297777099412,0.3333333333333333,0.5,1.0,0.0,0.6111111111111112,0.2093959731543624,0.3120567375886525,0.25
1.0,0.09045241365956219,0.06578701522898744,1.0,0.5,1.0,0.0,0.36752136752136755,0.19228187919463088,0.28723404255319146,0.25
1.0,0.0921274552550326,0.08420811633714825,1.0,0.5,1.0,0.0,0.3803418803418802,0.19228187919463088,0.28723404255319146,0.25
1.0,0.07621439259390408,0.07894494459195946,1.0,0.5,1.0,0.0,0.3717948717948717,0.1929530201342282,0.3120567375886525,0.25
1.0,0.11222795440067765,0.11315556093568667,1.0,0.0,1.0,0.0,0.23076923076923073,0.2929530201342282,0.4148936170212766,0.5
0.8,0.0644892689297707,0.1578925207697915,1.0,0.0,1.0,0.0,0.329059829059829,0.2929530201342282,0.400709219858156,0.25
1.0,0.04941389457053692,0.13157666204384746,1.0,0.5,0.0,0.0,0.39743589743589747,0.19261744966442954,0.2695035460992908,0.25
1.0,0.08710233046862137,0.037365887804967905,1.0,0.5,1.0,0.0,0.34615384615384615,0.19194630872483223,0.3049645390070922,0.25
1.0,0.045226290581860874,0.02631322714007142,1.0,0.5,1.0,0.0,0.47435897435897445,0.06375838926174496,0.1950354609929078,0.25
1.0,0.03132344533945639,0.06578701522898744,1.0,0.5,1.0,0.0,0.5427350427350427,0.05872483221476513,0.1879432624113475,0.25
1.0,0.11222795440067765,0.05026065858068047,1.0,0.5,1.0,0.0,0.3846153846153846,0.19127516778523487,0.3333333333333333,0.25
1.0,0.07303198106666983,0.06578701522898744,1.0,0.5,0.0,0.25,0.44017094017094016,0.15503355704697988,0.24113475177304963,0.25
1.0,0.07621439259390408,0.14210300553422509,0.3333333333333333,0.0,1.0,0.0,0.5555555555555556,0.2932885906040268,0.3475177304964539,0.25
1.0,0.10720282961426639,0.09210287395493147,0.3333333333333333,0.5,1.0,0.0,0.5427350427350427,0.2808724832214765,0.2978723404255319,0.25
1.0,0.07872712249126926,0.05262908586601543,1.0,0.5,1.0,0.5,0.3803418803418802,0.19228187919463088,0.28723404255319146,0.25
1.0,0.1080403504120016,0.13683983378903627,0.3333333333333333,0.5,1.0,0.0,0.5811965811965811,0.2093959731543624,0.3120567375886525,0.25
0.8,0.031825957818097515,0.3157876731254556,0.3333333333333333,0.5,1.0,0.5,0.5555555555555556,0.25906040268456376,0.3191489361702128,0.25
1.0,0.2713569059703675,0.13157666204384746,0.3333333333333333,0.5,1.0,0.0,0.30341880341880345,0.44697986577181203,0.6028368794326241,0.25
0.8,0.10050266323238471,0.3157876731254556,0.3333333333333333,0.5,1.0,0.5,0.4572649572649572,0.2093959731543624,0.3120567375886525,0.5
0.8,0.03685108260450878,0.23684009694762354,0.3333333333333333,0.5,1.0,0.5,0.37606837606837606,0.2093959731543624,0.3191489361702128,0.25
0.6000000000000001,0.015075541863393323,0.3157876731254556,1.0,0.5,1.0,1.0,0.3803418803418802,0.12550335570469798,0.23758865248226949,0.25
1.0,0.045226290581860874,0.26710333448245915,0.3333333333333333,0.5,1.0,0.5,0.47435897435897445,0.2932885906040268,0.3652482269503546,0.25
0.8,0.0829147264799453,0.1973663088587075,0.3333333333333333,0.5,0.0,0.0,0.5256410256410257,0.3214765100671141,0.44680851063829785,0.25
0.8,0.029313227920732342,0.25657699099208153,1.0,0.5,1.0,0.0,0.3803418803418802,0.2093959731543624,0.0,0.25
0.8,0.029313227920732342,0.25657699099208153,1.0,0.5,1.0,0.0,0.3803418803418802,0.2093959731543624,0.0,0.25
1.0,0.17922961821949443,0.26315595567356753,0.3333333333333333,0.5,1.0,0.0,0.23076923076923073,0.46073825503355703,0.425531914893617,0.5
0.8,0.07537703930032844,0.14666880702317636,0.3333333333333333,0.5,1.0,0.5,0.3846153846153846,0.2808724832214765,0.3829787234042553,0.25
1.0,0.09631505924370867,0.2105242382216795,0.3333333333333333,0.5,1.0,0.5,0.21794871794871795,0.5218120805369127,0.49645390070921985,0.5
1.0,0.03685108260450878,0.13157666204384746,1.0,0.5,1.0,0.5,0.6282051282051282,0.057718120805369116,0.16666666666666666,0.25
0.8,0.036013561806773564,0.1842083794957355,0.3333333333333333,0.5,1.0,0.5,0.4273504273504274,0.2600671140939598,0.24113475177304963,0.25
0.8,0.030150916222627097,0.19999789473130192,1.0,0.5,1.0,0.25,0.44017094017094016,0.19228187919463088,0.2765957446808511,0.25
1.0,0.11725307918708891,0.003944747223019008,1.0,0.5,1.0,0.0,0.4786324786324786,0.19228187919463088,0.28723404255319146,0.25
0.8,0.07872712249126926,0.19999789473130192,0.3333333333333333,0.5,1.0,0.0,0.25213675213675213,0.6372483221476509,0.21985815602836878,0.5
1.0,0.06197670653656507,0.10526080331790347,1.0,0.5,1.0,0.0,0.4487179487179487,0.12550335570469798,0.23758865248226949,0.25
1.0,0.04187620739092003,0.1578925207697915,1.0,0.5,1.0,0.5,0.47435897435897445,0.06375838926174496,0.1950354609929078,0.25
0.8,0.08894487622363881,0.4473669667551756,0.3333333333333333,0.5,1.0,1.0,0.11965811965811968,0.6275167785234899,0.36170212765957444,0.625
0.8,0.15410399428743812,0.4776065200171579,0.3333333333333333,0.0,1.0,0.0,0.1495726495726496,0.6218120805369127,0.6205673758865248,0.5
1.0,0.057789102547889014,0.1403108955549883,0.3333333333333333,0.0,1.0,0.0,0.658119658119658,0.10469798657718118,0.19858156028368795,0.25
1.0,0.11222795440067765,0.107645020118474,0.3333333333333333,0.0,1.0,0.0,0.49572649572649574,0.2932885906040268,0.3829787234042553,0.25
0.8,0.057789102547889014,0.08344758801996847,1.0,0.0,1.0,0.5,0.32478632478632485,0.2926174496644295,0.3120567375886525,0.25
0.8,0.04020116579544961,0.11514240826949544,1.0,0.0,1.0,0.5,0.47435897435897445,0.06375838926174496,0.1950354609929078,0.25
1.0,0.045226290581860874,0.1755057250150658,1.0,0.0,1.0,0.0,0.6452991452991454,0.05872483221476513,0.1879432624113475,0.25
0.8,0.03266347861583273,0.15670567554125142,1.0,0.0,1.0,0.0,0.3846153846153846,0.12550335570469798,0.23758865248226949,0.25
1.0,0.2211056581062549,0.24837960099894998,0.3333333333333333,0.0,1.0,0.0,0.12393162393162394,0.6275167785234899,0.3546099290780142,0.625
0.8,0.02847587462715668,0.1940241948005126,1.0,0.0,1.0,0.0,0.3504273504273504,0.12550335570469798,0.23758865248226949,0.25
0.8,0.06197670653656507,0.5839173260982266,0.3333333333333333,0.0,1.0,0.0,0.5256410256410257,0.3214765100671141,0.44680851063829785,0.25
0.8,0.07872712249126926,0.30553501456582777,0.3333333333333333,0.0,1.0,0.0,0.6752136752136753,0.2932885906040268,0.3475177304964539,0.25
1.0,0.07872712249126926,0.3961720951897242,1.0,0.0,1.0,0.0,0.5128205128205128,0.19228187919463088,0.28723404255319146,0.25
0.8,0.24623128203831118,0.38978786786281017,0.3333333333333333,0.0,1.0,0.0,0.1794871794871794,0.7151006711409396,0.6170212765957447,0.5
1.0,0.08793985126635656,0.05262908586601543,1.0,0.5,1.0,0.5,0.24786324786324787,0.2936241610738255,0.3900709219858156,0.25
1.0,0.0921274552550326,0.07894494459195946,1.0,0.5,0.0,0.0,0.3803418803418802,0.19228187919463088,0.28723404255319146,0.25
0.8,0.051423944485101424,0.3736825623225324,0.3333333333333333,0.5,1.0,1.0,0.1581196581196581,0.5218120805369127,0.48936170212765956,0.5
0.8,0.02428827063848063,0.05262908586601543,0.3333333333333333,0.5,1.0,0.0,0.09401709401709402,0.4442953020134228,0.24113475177304963,0.875
0.8,0.02512579143621584,0.3157876731254556,0.3333333333333333,0.5,1.0,0.5,0.37606837606837606,0.2093959731543624,0.3191489361702128,0.25
0.8,0.02847587462715668,0.2105242382216795,1.0,0.5,1.0,0.0,0.41880341880341876,0.15503355704697988,0.24113475177304963,0.25
1.0,0.038526124199979195,0.1578925207697915,0.3333333333333333,0.5,1.0,0.0,0.3846153846153846,0.2620805369127517,0.24468085106382978,0.25
1.0,0.05360149855921297,0.06578701522898744,1.0,0.5,1.0,0.0,0.5555555555555556,0.12583892617449663,0.23758865248226949,0.25
0.8,0.06365158062787593,0.13157666204384746,0.3333333333333333,0.5,1.0,0.5,0.15384615384615385,0.6372483221476509,0.22340425531914893,0.5
1.0,0.10469026722106076,0.33157718836102196,0.3333333333333333,0.5,1.0,0.0,0.3589743589743589,0.2916107382550335,0.3546099290780142,0.5
1.0,0.05695158175015381,0.4473669667551756,0.3333333333333333,0.5,1.0,0.0,0.7051282051282051,0.2093959731543624,0.2624113475177305,0.25
0.8,0.02847587462715668,0.06315542935639305,1.0,0.5,1.0,0.0,0.5427350427350427,0.057718120805369116,0.16666666666666666,0.25
1.0,0.12897837035538184,0.26315595567356753,0.3333333333333333,0.5,1.0,0.5,0.6196581196581197,0.2093959731543624,0.3120567375886525,0.5
1.0,0.08710233046862137,0.02631322714007142,1.0,0.5,1.0,0.0,0.5982905982905982,0.1929530201342282,0.29432624113475175,0.25
0.8,0.045226290581860874,0.1842083794957355,0.3333333333333333,0.5,1.0,0.5,0.4273504273504274,0.2600671140939598,0.24113475177304963,0.25
1.0,0.031825957818097515,0.10526080331790347,1.0,0.5,1.0,0.0,0.29059829059829057,0.057718120805369116,0.12056737588652482,0.625
0.8,0.027805857988968508,0.2894718143995116,1.0,0.5,1.0,0.0,0.3803418803418802,0.12550335570469798,0.23758865248226949,0.25
0.8,0.01758810425659895,0.2105242382216795,1.0,0.5,1.0,0.5,0.41880341880341876,0.15503355704697988,0.24113475177304963,0.25
1.0,0.04505878642231383,0.04341853531193503,1.0,0.5,1.0,0.0,0.3205128205128205,0.19093959731543622,0.3120567375886525,0.25
1.0,0.045226290581860874,0.07894494459195946,1.0,0.5,1.0,0.0,0.5940170940170939,0.12550335570469798,0.23758865248226949,0.25
1.0,0.1155780375916185,0.2105242382216795,0.3333333333333333,0.5,1.0,0.0,0.6196581196581197,0.2093959731543624,0.3120567375886525,0.5
1.0,0.10385274642332556,0.13157666204384746,0.3333333333333333,0.5,1.0,1.0,0.17521367521367515,0.5218120805369127,0.5212765957446809,0.5
1.0,0.045226290581860874,0.06578701522898744,1.0,0.5,1.0,0.0,0.5940170940170939,0.12550335570469798,0.23758865248226949,0.25
1.0,0.12060316237802973,0.05262908586601543,0.3333333333333333,0.5,1.0,0.0,0.5982905982905982,0.18859060402684566,0.25886524822695034,0.25
1.0,0.038526124199979195,0.1578925207697915,1.0,0.5,1.0,0.0,0.6452991452991454,0.05872483221476513,0.1879432624113475,0.25
0.8,0.045226290581860874,0.1842083794957355,0.3333333333333333,0.5,1.0,0.5,0.5512820512820512,0.2093959731543624,0.2624113475177305,0.25
1.0,0.09547753844597345,0.13157666204384746,0.3333333333333333,0.5,1.0,0.5,0.25213675213675213,0.6372483221476509,0.21985815602836878,0.5
0.6000000000000001,0.041038686593184825,0.26315595567356753,1.0,0.5,0.0,0.5,0.3803418803418802,0.7963087248322147,0.7730496453900709,0.25
1.0,0.03685108260450878,0.13683983378903627,1.0,0.5,1.0,0.0,0.5940170940170939,0.12550335570469798,0.23758865248226949,0.25
1.0,0.06532678972750591,0.2105242382216795,0.3333333333333333,0.5,1.0,0.0,0.5726495726495726,0.2093959731543624,0.2624113475177305,0.25
1.0,0.034338520211303146,0.13157666204384746,1.0,0.5,1.0,0.0,0.47435897435897445,0.06375838926174496,0.1950354609929078,0.25
